Date,Timestamp,,Timestamp,Phase 1,Phase 2,Aggregated Current,Voltage,Aggregated Power,Delta,Appliances
07/07/2020,14:05:28,07/07/2020 14:05:28,1594130728.00,7.30,0.56,7.86,240,1885.91,3.26,Air conditioner-York
07/07/2020,14:05:29,07/07/2020 14:05:29,1594130729.00,7.32,0.55,7.87,240,1889.17,-0.64,Air conditioner-York
07/07/2020,14:05:30,07/07/2020 14:05:30,1594130730.00,7.31,0.56,7.87,240,1888.54,4.02,Air conditioner-York
07/07/2020,14:05:32,07/07/2020 14:05:32,1594130732.00,7.34,0.55,7.89,240,1892.55,6.84,Air conditioner-York
07/07/2020,14:05:33,07/07/2020 14:05:33,1594130733.00,7.35,0.56,7.91,240,1899.39,-0.69,Air conditioner-York
07/07/2020,14:05:34,07/07/2020 14:05:34,1594130734.00,7.35,0.57,7.91,240,1898.70,3.36,Air conditioner-York
07/07/2020,14:05:36,07/07/2020 14:05:36,1594130736.00,7.37,0.56,7.93,240,1902.07,-0.31,Air conditioner-York
07/07/2020,14:05:37,07/07/2020 14:05:37,1594130737.00,7.37,0.55,7.92,240,1901.76,1.98,Air conditioner-York
07/07/2020,14:05:38,07/07/2020 14:05:38,1594130738.00,7.38,0.56,7.93,240,1903.74,2.51,Air conditioner-York
07/07/2020,14:05:39,07/07/2020 14:05:39,1594130739.00,7.39,0.56,7.94,240,1906.25,-2.33,Air conditioner-York
07/07/2020,14:05:41,07/07/2020 14:05:41,1594130741.00,7.38,0.55,7.93,240,1903.91,-3.10,Air conditioner-York
07/07/2020,14:05:42,07/07/2020 14:05:42,1594130742.00,7.37,0.55,7.92,240,1900.81,-10.27,Air conditioner-York
07/07/2020,14:05:43,07/07/2020 14:05:43,1594130743.00,7.33,0.54,7.88,240,1890.54,2.05,Air conditioner-York
07/07/2020,14:05:45,07/07/2020 14:05:45,1594130745.00,7.33,0.55,7.89,240,1892.60,4.04,Air conditioner-York
07/07/2020,14:05:46,07/07/2020 14:05:46,1594130746.00,7.34,0.56,7.90,240,1896.64,-0.60,Air conditioner-York
07/07/2020,14:05:47,07/07/2020 14:05:47,1594130747.00,7.34,0.56,7.90,240,1896.04,-0.71,Air conditioner-York
07/07/2020,14:05:49,07/07/2020 14:05:49,1594130749.00,7.34,0.56,7.90,240,1895.33,6.13,Air conditioner-York
07/07/2020,14:05:50,07/07/2020 14:05:50,1594130750.00,7.37,0.56,7.92,240,1901.46,6.71,Air conditioner-York
07/07/2020,14:05:51,07/07/2020 14:05:51,1594130751.00,7.40,0.55,7.95,240,1908.17,-6.13,Air conditioner-York
07/07/2020,14:05:53,07/07/2020 14:05:53,1594130753.00,7.38,0.54,7.93,240,1902.04,1.49,Air conditioner-York
07/07/2020,14:05:54,07/07/2020 14:05:54,1594130754.00,7.38,0.55,7.93,240,1903.53,3.95,Air conditioner-York
07/07/2020,14:05:55,07/07/2020 14:05:55,1594130755.00,7.39,0.55,7.95,240,1907.48,4.05,Air conditioner-York
07/07/2020,14:05:57,07/07/2020 14:05:57,1594130757.00,7.41,0.55,7.96,240,1911.53,-5.28,Air conditioner-York
07/07/2020,14:05:58,07/07/2020 14:05:58,1594130758.00,7.40,0.55,7.94,240,1906.25,4.88,Air conditioner-York
07/07/2020,14:05:59,07/07/2020 14:05:59,1594130759.00,7.41,0.56,7.96,240,1911.13,7.34,Air conditioner-York
07/07/2020,14:06:00,07/07/2020 14:06:00,1594130760.00,7.43,0.56,7.99,240,1918.47,-8.91,Air conditioner-York
07/07/2020,14:06:02,07/07/2020 14:06:02,1594130762.00,7.39,0.56,7.96,240,1909.56,-15.49,Air conditioner-York
07/07/2020,14:06:03,07/07/2020 14:06:03,1594130763.00,7.33,0.56,7.89,240,1894.07,3.70,Air conditioner-York
07/07/2020,14:06:04,07/07/2020 14:06:04,1594130764.00,7.36,0.55,7.91,240,1897.78,13.76,Air conditioner-York
07/07/2020,14:06:06,07/07/2020 14:06:06,1594130766.00,7.41,0.55,7.96,240,1911.54,-3.14,Air conditioner-York
07/07/2020,14:06:07,07/07/2020 14:06:07,1594130767.00,7.41,0.54,7.95,240,1908.40,6.76,Air conditioner-York
07/07/2020,14:06:08,07/07/2020 14:06:08,1594130768.00,7.42,0.56,7.98,240,1915.16,0.39,Air conditioner-York
07/07/2020,14:06:10,07/07/2020 14:06:10,1594130770.00,7.43,0.55,7.98,240,1915.55,3.50,Air conditioner-York
07/07/2020,14:06:11,07/07/2020 14:06:11,1594130771.00,7.45,0.55,8.00,240,1919.05,-6.26,Air conditioner-York
07/07/2020,14:06:12,07/07/2020 14:06:12,1594130772.00,7.42,0.55,7.97,240,1912.79,-2.52,Air conditioner-York
07/07/2020,14:06:14,07/07/2020 14:06:14,1594130774.00,7.41,0.55,7.96,240,1910.27,-4.99,Air conditioner-York
07/07/2020,14:06:15,07/07/2020 14:06:15,1594130775.00,7.38,0.56,7.94,240,1905.28,-7.44,Air conditioner-York
07/07/2020,14:06:16,07/07/2020 14:06:16,1594130776.00,7.36,0.55,7.91,240,1897.84,2.16,Air conditioner-York
07/07/2020,14:06:17,07/07/2020 14:06:17,1594130777.00,7.37,0.55,7.92,240,1899.99,0.04,Air conditioner-York
07/07/2020,14:06:19,07/07/2020 14:06:19,1594130779.00,7.37,0.55,7.92,240,1900.03,1.40,Air conditioner-York
07/07/2020,14:06:20,07/07/2020 14:06:20,1594130780.00,7.36,0.56,7.92,240,1901.43,2.06,Air conditioner-York
07/07/2020,14:06:21,07/07/2020 14:06:21,1594130781.00,7.38,0.55,7.93,240,1903.49,-2.25,Air conditioner-York
07/07/2020,14:06:23,07/07/2020 14:06:23,1594130783.00,7.37,0.55,7.92,240,1901.24,8.21,Air conditioner-York
07/07/2020,14:06:24,07/07/2020 14:06:24,1594130784.00,7.41,0.55,7.96,240,1909.45,13.97,Air conditioner-York
07/07/2020,14:06:25,07/07/2020 14:06:25,1594130785.00,7.46,0.55,8.01,240,1923.42,-2.58,Air conditioner-York
07/07/2020,14:06:27,07/07/2020 14:06:27,1594130787.00,7.45,0.55,8.00,240,1920.85,-1.90,Air conditioner-York
07/07/2020,14:06:28,07/07/2020 14:06:28,1594130788.00,7.45,0.54,8.00,240,1918.95,-1.52,Air conditioner-York
07/07/2020,14:06:29,07/07/2020 14:06:29,1594130789.00,7.44,0.55,7.99,240,1917.43,6.92,Air conditioner-York
07/07/2020,14:06:31,07/07/2020 14:06:31,1594130791.00,7.46,0.56,8.02,240,1924.35,-2.62,Air conditioner-York
07/07/2020,14:06:32,07/07/2020 14:06:32,1594130792.00,7.45,0.56,8.01,240,1921.73,-7.19,Air conditioner-York
07/07/2020,14:06:33,07/07/2020 14:06:33,1594130793.00,7.43,0.54,7.98,240,1914.54,-1.81,Air conditioner-York
07/07/2020,14:06:35,07/07/2020 14:06:35,1594130795.00,7.42,0.55,7.97,240,1912.73,9.39,Air conditioner-York
07/07/2020,14:06:36,07/07/2020 14:06:36,1594130796.00,7.45,0.56,8.01,240,1922.12,-5.41,Air conditioner-York
07/07/2020,14:06:37,07/07/2020 14:06:37,1594130797.00,7.43,0.56,7.99,240,1916.70,-8.96,Air conditioner-York
07/07/2020,14:06:39,07/07/2020 14:06:39,1594130799.00,7.40,0.55,7.95,240,1907.74,-3.50,Air conditioner-York
07/07/2020,14:06:40,07/07/2020 14:06:40,1594130800.00,7.38,0.56,7.93,240,1904.24,-3.13,Air conditioner-York
07/07/2020,14:06:41,07/07/2020 14:06:41,1594130801.00,7.37,0.55,7.92,240,1901.11,8.80,Air conditioner-York
07/07/2020,14:06:42,07/07/2020 14:06:42,1594130802.00,7.40,0.56,7.96,240,1909.91,3.32,Air conditioner-York
07/07/2020,14:06:44,07/07/2020 14:06:44,1594130804.00,7.42,0.55,7.97,240,1913.22,4.06,Air conditioner-York
07/07/2020,14:06:45,07/07/2020 14:06:45,1594130805.00,7.44,0.55,7.99,240,1917.29,2.43,Air conditioner-York
07/07/2020,14:06:46,07/07/2020 14:06:46,1594130806.00,7.44,0.55,8.00,240,1919.72,1.74,Air conditioner-York
07/07/2020,14:06:48,07/07/2020 14:06:48,1594130808.00,7.45,0.56,8.01,240,1921.46,0.20,Air conditioner-York
07/07/2020,14:06:49,07/07/2020 14:06:49,1594130809.00,7.45,0.55,8.01,240,1921.66,-5.25,Air conditioner-York
07/07/2020,14:06:50,07/07/2020 14:06:50,1594130810.00,7.44,0.55,7.99,240,1916.41,-0.13,Air conditioner-York
07/07/2020,14:06:52,07/07/2020 14:06:52,1594130812.00,7.43,0.56,7.98,240,1916.28,4.76,Air conditioner-York
07/07/2020,14:06:53,07/07/2020 14:06:53,1594130813.00,7.44,0.56,8.00,240,1921.04,-11.71,Air conditioner-York
07/07/2020,14:06:54,07/07/2020 14:06:54,1594130814.00,7.41,0.54,7.96,240,1909.33,5.25,Air conditioner-York
07/07/2020,14:06:56,07/07/2020 14:06:56,1594130816.00,7.43,0.55,7.98,240,1914.58,-5.55,Air conditioner-York
07/07/2020,14:06:57,07/07/2020 14:06:57,1594130817.00,7.40,0.56,7.95,240,1909.03,-4.65,Air conditioner-York
07/07/2020,14:06:58,07/07/2020 14:06:58,1594130818.00,7.38,0.55,7.93,240,1904.38,-0.79,Air conditioner-York
07/07/2020,14:06:59,07/07/2020 14:06:59,1594130819.00,7.39,0.55,7.93,240,1903.59,-4.52,Air conditioner-York
07/07/2020,14:07:01,07/07/2020 14:07:01,1594130821.00,7.37,0.54,7.91,240,1899.07,9.47,Air conditioner-York
07/07/2020,14:07:02,07/07/2020 14:07:02,1594130822.00,7.39,0.56,7.95,240,1908.54,5.34,Air conditioner-York
07/07/2020,14:07:03,07/07/2020 14:07:03,1594130823.00,7.42,0.55,7.97,240,1913.88,6.28,Air conditioner-York
07/07/2020,14:07:05,07/07/2020 14:07:05,1594130825.00,7.45,0.56,8.00,240,1920.16,1.48,Air conditioner-York
07/07/2020,14:07:06,07/07/2020 14:07:06,1594130826.00,7.47,0.54,8.01,240,1921.64,5.32,Air conditioner-York
07/07/2020,14:07:07,07/07/2020 14:07:07,1594130827.00,7.47,0.56,8.03,240,1926.96,-1.83,Air conditioner-York
07/07/2020,14:07:09,07/07/2020 14:07:09,1594130829.00,7.47,0.56,8.02,240,1925.13,1.62,Air conditioner-York
07/07/2020,14:07:10,07/07/2020 14:07:10,1594130830.00,7.48,0.55,8.03,240,1926.76,2.72,Air conditioner-York
07/07/2020,14:07:11,07/07/2020 14:07:11,1594130831.00,7.50,0.54,8.04,240,1929.48,-2.47,Air conditioner-York
07/07/2020,14:07:13,07/07/2020 14:07:13,1594130833.00,7.48,0.55,8.03,240,1927.00,4.69,Air conditioner-York
07/07/2020,14:07:14,07/07/2020 14:07:14,1594130834.00,7.48,0.56,8.05,240,1931.69,-1.11,Air conditioner-York
07/07/2020,14:07:15,07/07/2020 14:07:15,1594130835.00,7.49,0.55,8.04,240,1930.58,0.87,Air conditioner-York
07/07/2020,14:07:16,07/07/2020 14:07:16,1594130836.00,7.50,0.55,8.05,240,1931.45,0.14,Air conditioner-York
07/07/2020,14:07:18,07/07/2020 14:07:18,1594130838.00,7.49,0.56,8.05,240,1931.59,-2.66,Air conditioner-York
07/07/2020,14:07:19,07/07/2020 14:07:19,1594130839.00,7.48,0.55,8.04,240,1928.93,1.80,Air conditioner-York
07/07/2020,14:07:20,07/07/2020 14:07:20,1594130840.00,7.49,0.55,8.04,240,1930.72,-3.88,Air conditioner-York
07/07/2020,14:07:22,07/07/2020 14:07:22,1594130842.00,7.48,0.55,8.03,240,1926.85,3.49,Air conditioner-York
07/07/2020,14:07:23,07/07/2020 14:07:23,1594130843.00,7.48,0.56,8.04,240,1930.34,-1123.87,Wall mounterd Air conditioner-York
07/07/2020,14:07:24,07/07/2020 14:07:24,1594130844.00,2.80,0.57,3.36,240,806.46,-451.45,INIT
07/07/2020,14:07:26,07/07/2020 14:07:26,1594130846.00,0.92,0.56,1.48,240,355.01,-1.76,INIT
07/07/2020,14:07:27,07/07/2020 14:07:27,1594130847.00,0.91,0.56,1.47,240,353.26,0.37,INIT
07/07/2020,14:07:28,07/07/2020 14:07:28,1594130848.00,0.91,0.57,1.47,240,353.62,0.70,INIT
07/07/2020,14:07:30,07/07/2020 14:07:30,1594130850.00,0.91,0.57,1.48,240,354.32,-2.61,INIT
07/07/2020,14:07:31,07/07/2020 14:07:31,1594130851.00,0.90,0.56,1.47,240,351.71,0.64,INIT
07/07/2020,14:07:32,07/07/2020 14:07:32,1594130852.00,0.91,0.56,1.47,240,352.35,2.17,INIT
07/07/2020,14:07:34,07/07/2020 14:07:34,1594130854.00,0.91,0.56,1.48,240,354.52,-3.10,INIT
07/07/2020,14:07:35,07/07/2020 14:07:35,1594130855.00,0.90,0.56,1.46,240,351.42,-1.49,INIT
07/07/2020,14:07:36,07/07/2020 14:07:36,1594130856.00,0.90,0.55,1.46,240,349.93,2.89,INIT
07/07/2020,14:07:38,07/07/2020 14:07:38,1594130858.00,0.91,0.56,1.47,240,352.82,0.13,INIT
07/07/2020,14:07:39,07/07/2020 14:07:39,1594130859.00,0.91,0.56,1.47,240,352.95,-1.82,INIT
07/07/2020,14:07:40,07/07/2020 14:07:40,1594130860.00,0.90,0.56,1.46,240,351.13,-1.46,INIT
07/07/2020,14:07:41,07/07/2020 14:07:41,1594130861.00,0.90,0.56,1.46,240,349.67,3.84,INIT
07/07/2020,14:07:43,07/07/2020 14:07:43,1594130863.00,0.90,0.57,1.47,240,353.51,-0.28,INIT
07/07/2020,14:07:44,07/07/2020 14:07:44,1594130864.00,0.91,0.56,1.47,240,353.23,-3.22,INIT
07/07/2020,14:07:45,07/07/2020 14:07:45,1594130865.00,0.90,0.56,1.46,240,350.01,-1.70,INIT
07/07/2020,14:07:47,07/07/2020 14:07:47,1594130867.00,0.90,0.55,1.45,240,348.31,3.39,INIT
07/07/2020,14:07:48,07/07/2020 14:07:48,1594130868.00,0.90,0.56,1.47,240,351.71,0.52,INIT
07/07/2020,14:07:49,07/07/2020 14:07:49,1594130869.00,0.91,0.56,1.47,240,352.23,-3.56,INIT
07/07/2020,14:07:51,07/07/2020 14:07:51,1594130871.00,0.89,0.56,1.45,240,348.67,0.41,INIT
07/07/2020,14:07:52,07/07/2020 14:07:52,1594130872.00,0.90,0.55,1.45,240,349.08,3.72,INIT
07/07/2020,14:07:53,07/07/2020 14:07:53,1594130873.00,0.90,0.57,1.47,240,352.80,-0.64,INIT
07/07/2020,14:07:54,07/07/2020 14:07:54,1594130874.00,0.90,0.56,1.47,240,352.16,-3.53,INIT
07/07/2020,14:07:56,07/07/2020 14:07:56,1594130876.00,0.90,0.55,1.45,240,348.62,1.71,INIT
07/07/2020,14:07:57,07/07/2020 14:07:57,1594130877.00,0.90,0.56,1.46,240,350.33,1.58,INIT
07/07/2020,14:07:58,07/07/2020 14:07:58,1594130878.00,0.91,0.56,1.47,240,351.91,-0.12,INIT
07/07/2020,14:08:00,07/07/2020 14:08:00,1594130880.00,0.91,0.56,1.47,240,351.79,-2.56,INIT
07/07/2020,14:08:01,07/07/2020 14:08:01,1594130881.00,0.90,0.55,1.46,240,349.23,-0.98,INIT
07/07/2020,14:08:02,07/07/2020 14:08:02,1594130882.00,0.89,0.56,1.45,240,348.25,3.82,INIT
07/07/2020,14:08:04,07/07/2020 14:08:04,1594130884.00,0.91,0.56,1.47,240,352.07,-0.83,INIT
07/07/2020,14:08:05,07/07/2020 14:08:05,1594130885.00,0.90,0.57,1.46,240,351.24,1.22,INIT
07/07/2020,14:08:06,07/07/2020 14:08:06,1594130886.00,0.91,0.56,1.47,240,352.46,-2.49,INIT
07/07/2020,14:08:08,07/07/2020 14:08:08,1594130888.00,0.90,0.56,1.46,240,349.97,2.50,INIT
07/07/2020,14:08:09,07/07/2020 14:08:09,1594130889.00,0.90,0.56,1.47,240,352.47,-0.91,INIT
07/07/2020,14:08:10,07/07/2020 14:08:10,1594130890.00,0.90,0.56,1.46,240,351.57,0.75,INIT
07/07/2020,14:08:11,07/07/2020 14:08:11,1594130891.00,0.91,0.56,1.47,240,352.31,-0.61,INIT
07/07/2020,14:08:13,07/07/2020 14:08:13,1594130893.00,0.90,0.56,1.47,240,351.70,0.27,INIT
07/07/2020,14:08:14,07/07/2020 14:08:14,1594130894.00,0.91,0.56,1.47,240,351.97,-2.60,INIT
07/07/2020,14:08:15,07/07/2020 14:08:15,1594130895.00,0.90,0.56,1.46,240,349.37,4.69,INIT
07/07/2020,14:08:17,07/07/2020 14:08:17,1594130897.00,0.90,0.58,1.48,240,354.06,-0.79,INIT
07/07/2020,14:08:18,07/07/2020 14:08:18,1594130898.00,0.91,0.57,1.47,240,353.27,1.35,INIT
07/07/2020,14:08:19,07/07/2020 14:08:19,1594130899.00,0.91,0.57,1.48,240,354.62,-2.07,INIT
07/07/2020,14:08:21,07/07/2020 14:08:21,1594130901.00,0.91,0.56,1.47,240,352.55,-1.23,INIT
07/07/2020,14:08:22,07/07/2020 14:08:22,1594130902.00,0.91,0.56,1.46,240,351.32,3.98,INIT
07/07/2020,14:08:23,07/07/2020 14:08:23,1594130903.00,0.91,0.57,1.48,240,355.30,1.84,INIT
07/07/2020,14:08:25,07/07/2020 14:08:25,1594130905.00,0.92,0.57,1.49,240,357.14,-6.63,INIT
07/07/2020,14:08:26,07/07/2020 14:08:26,1594130906.00,0.90,0.56,1.46,240,350.51,2.74,INIT
07/07/2020,14:08:27,07/07/2020 14:08:27,1594130907.00,0.91,0.57,1.47,240,353.25,4.69,Cassete Air Conditioner-York
07/07/2020,14:08:29,07/07/2020 14:08:29,1594130909.00,0.91,0.58,1.49,240,357.94,-0.27,Cassete Air Conditioner-York
07/07/2020,14:08:30,07/07/2020 14:08:30,1594130910.00,0.91,0.58,1.49,240,357.67,62.36,Cassete Air Conditioner-York
07/07/2020,14:08:31,07/07/2020 14:08:31,1594130911.00,0.91,0.84,1.75,240,420.03,7.72,Cassete Air Conditioner-York
07/07/2020,14:08:33,07/07/2020 14:08:33,1594130913.00,0.91,0.87,1.78,240,427.76,35.47,Cassete Air Conditioner-York
07/07/2020,14:08:34,07/07/2020 14:08:34,1594130914.00,0.92,1.02,1.93,240,463.22,2.83,Cassete Air Conditioner-York
07/07/2020,14:08:35,07/07/2020 14:08:35,1594130915.00,0.91,1.03,1.94,240,466.05,-10.97,Cassete Air Conditioner-York
07/07/2020,14:08:37,07/07/2020 14:08:37,1594130917.00,0.91,0.99,1.90,240,455.08,-4.25,Cassete Air Conditioner-York
07/07/2020,14:08:39,07/07/2020 14:08:39,1594130919.00,0.90,0.98,1.88,240,450.82,-0.52,Cassete Air Conditioner-York
07/07/2020,14:08:39,07/07/2020 14:08:39,1594130919.00,0.90,0.98,1.88,240,450.30,2685.97,Cassete Air Conditioner-York
07/07/2020,14:08:40,07/07/2020 14:08:40,1594130920.00,0.92,12.15,13.07,240,3136.27,-500.18,Cassete Air Conditioner-York
07/07/2020,14:08:42,07/07/2020 14:08:42,1594130922.00,0.91,10.08,10.98,240,2636.09,202.53,Cassete Air Conditioner-York
07/07/2020,14:08:43,07/07/2020 14:08:43,1594130923.00,0.91,10.92,11.83,240,2838.61,118.65,Cassete Air Conditioner-York
07/07/2020,14:08:44,07/07/2020 14:08:44,1594130924.00,0.91,11.41,12.32,240,2957.27,74.66,Cassete Air Conditioner-York
07/07/2020,14:08:46,07/07/2020 14:08:46,1594130926.00,0.91,11.72,12.63,240,3031.93,80.84,Cassete Air Conditioner-York
07/07/2020,14:08:47,07/07/2020 14:08:47,1594130927.00,0.90,12.07,12.97,240,3112.77,52.40,Cassete Air Conditioner-York
07/07/2020,14:08:48,07/07/2020 14:08:48,1594130928.00,0.90,12.28,13.19,240,3165.17,11.18,Cassete Air Conditioner-York
07/07/2020,14:08:50,07/07/2020 14:08:50,1594130930.00,0.91,12.32,13.23,240,3176.35,-33.91,Cassete Air Conditioner-York
07/07/2020,14:08:51,07/07/2020 14:08:51,1594130931.00,0.91,12.18,13.09,240,3142.44,-41.04,Cassete Air Conditioner-York
07/07/2020,14:08:52,07/07/2020 14:08:52,1594130932.00,0.91,12.02,12.92,240,3101.41,-54.91,Cassete Air Conditioner-York
07/07/2020,14:08:54,07/07/2020 14:08:54,1594130934.00,0.91,11.79,12.69,240,3046.50,-31.86,Cassete Air Conditioner-York
07/07/2020,14:08:55,07/07/2020 14:08:55,1594130935.00,0.91,11.65,12.56,240,3014.64,-27.21,Cassete Air Conditioner-York
07/07/2020,14:08:56,07/07/2020 14:08:56,1594130936.00,0.91,11.54,12.45,240,2987.42,-2.43,Cassete Air Conditioner-York
07/07/2020,14:08:57,07/07/2020 14:08:57,1594130937.00,0.90,11.53,12.44,240,2984.99,-10.53,Cassete Air Conditioner-York
07/07/2020,14:08:59,07/07/2020 14:08:59,1594130939.00,0.90,11.49,12.39,240,2974.46,10.13,Cassete Air Conditioner-York
07/07/2020,14:09:00,07/07/2020 14:09:00,1594130940.00,0.91,11.53,12.44,240,2984.59,-2.35,Cassete Air Conditioner-York
07/07/2020,14:09:01,07/07/2020 14:09:01,1594130941.00,0.91,11.52,12.43,240,2982.24,4.57,Cassete Air Conditioner-York
07/07/2020,14:09:03,07/07/2020 14:09:03,1594130943.00,0.91,11.53,12.45,240,2986.81,3.82,Cassete Air Conditioner-York
07/07/2020,14:09:04,07/07/2020 14:09:04,1594130944.00,0.90,11.56,12.46,240,2990.63,-1.49,Cassete Air Conditioner-York
07/07/2020,14:09:05,07/07/2020 14:09:05,1594130945.00,0.91,11.55,12.45,240,2989.14,-7.59,Cassete Air Conditioner-York
07/07/2020,14:09:07,07/07/2020 14:09:07,1594130947.00,0.90,11.52,12.42,240,2981.55,-23.53,Cassete Air Conditioner-York
07/07/2020,14:09:08,07/07/2020 14:09:08,1594130948.00,0.90,11.42,12.33,240,2958.02,-11.88,Cassete Air Conditioner-York
07/07/2020,14:09:09,07/07/2020 14:09:09,1594130949.00,0.90,11.37,12.28,240,2946.14,-2.49,Cassete Air Conditioner-York
07/07/2020,14:09:11,07/07/2020 14:09:11,1594130951.00,0.91,11.35,12.27,240,2943.65,-1.87,Cassete Air Conditioner-York
07/07/2020,14:09:12,07/07/2020 14:09:12,1594130952.00,0.91,11.35,12.26,240,2941.78,-14.51,Cassete Air Conditioner-York
07/07/2020,14:09:13,07/07/2020 14:09:13,1594130953.00,0.91,11.29,12.20,240,2927.28,30.79,Cassete Air Conditioner-York
07/07/2020,14:09:14,07/07/2020 14:09:14,1594130954.00,0.91,11.41,12.33,240,2958.07,4.16,Cassete Air Conditioner-York
07/07/2020,14:09:16,07/07/2020 14:09:16,1594130956.00,0.91,11.44,12.34,240,2962.23,20.89,Cassete Air Conditioner-York
07/07/2020,14:09:17,07/07/2020 14:09:17,1594130957.00,0.90,11.53,12.43,240,2983.11,18.07,Cassete Air Conditioner-York
07/07/2020,14:09:18,07/07/2020 14:09:18,1594130958.00,0.91,11.59,12.50,240,3001.18,-9.04,Cassete Air Conditioner-York
07/07/2020,14:09:20,07/07/2020 14:09:20,1594130960.00,0.91,11.56,12.47,240,2992.14,11.41,Cassete Air Conditioner-York
07/07/2020,14:09:21,07/07/2020 14:09:21,1594130961.00,0.90,11.62,12.51,240,3003.55,-22.72,Cassete Air Conditioner-York
07/07/2020,14:09:22,07/07/2020 14:09:22,1594130962.00,0.89,11.53,12.42,240,2980.83,14.34,Cassete Air Conditioner-York
07/07/2020,14:09:24,07/07/2020 14:09:24,1594130964.00,0.90,11.58,12.48,240,2995.17,22.47,Cassete Air Conditioner-York
07/07/2020,14:09:25,07/07/2020 14:09:25,1594130965.00,0.91,11.67,12.57,240,3017.65,-23.66,Cassete Air Conditioner-York
07/07/2020,14:09:26,07/07/2020 14:09:26,1594130966.00,0.91,11.57,12.47,240,2993.99,-28.08,Cassete Air Conditioner-York
07/07/2020,14:09:27,07/07/2020 14:09:27,1594130967.00,0.90,11.46,12.36,240,2965.91,10.00,Cassete Air Conditioner-York
07/07/2020,14:09:29,07/07/2020 14:09:29,1594130969.00,0.91,11.49,12.40,240,2975.90,3.38,Cassete Air Conditioner-York
07/07/2020,14:09:30,07/07/2020 14:09:30,1594130970.00,0.90,11.51,12.41,240,2979.28,-17.26,Cassete Air Conditioner-York
07/07/2020,14:09:31,07/07/2020 14:09:31,1594130971.00,0.91,11.44,12.34,240,2962.02,-3.14,Cassete Air Conditioner-York
07/07/2020,14:09:33,07/07/2020 14:09:33,1594130973.00,0.90,11.43,12.33,240,2958.88,10.68,Cassete Air Conditioner-York
07/07/2020,14:09:34,07/07/2020 14:09:34,1594130974.00,0.90,11.47,12.37,240,2969.56,5.75,Cassete Air Conditioner-York
07/07/2020,14:09:35,07/07/2020 14:09:35,1594130975.00,0.90,11.49,12.40,240,2975.31,-4.08,Cassete Air Conditioner-York
07/07/2020,14:09:37,07/07/2020 14:09:37,1594130977.00,0.91,11.47,12.38,240,2971.23,-19.26,Cassete Air Conditioner-York
07/07/2020,14:09:38,07/07/2020 14:09:38,1594130978.00,0.90,11.40,12.30,240,2951.96,13.44,Cassete Air Conditioner-York
07/07/2020,14:09:39,07/07/2020 14:09:39,1594130979.00,0.90,11.46,12.36,240,2965.40,17.47,Cassete Air Conditioner-York
07/07/2020,14:09:41,07/07/2020 14:09:41,1594130981.00,0.90,11.53,12.43,240,2982.88,-10.42,Cassete Air Conditioner-York
07/07/2020,14:09:42,07/07/2020 14:09:42,1594130982.00,0.91,11.48,12.39,240,2972.46,-17.35,Cassete Air Conditioner-York
07/07/2020,14:09:43,07/07/2020 14:09:43,1594130983.00,0.91,11.40,12.31,240,2955.11,0.37,Cassete Air Conditioner-York
07/07/2020,14:09:44,07/07/2020 14:09:44,1594130984.00,0.90,11.41,12.31,240,2955.48,16.58,Cassete Air Conditioner-York
07/07/2020,14:09:46,07/07/2020 14:09:46,1594130986.00,0.91,11.48,12.38,240,2972.06,14.50,Cassete Air Conditioner-York
07/07/2020,14:09:47,07/07/2020 14:09:47,1594130987.00,0.91,11.53,12.44,240,2986.56,-25.02,Cassete Air Conditioner-York
07/07/2020,14:09:48,07/07/2020 14:09:48,1594130988.00,0.92,11.42,12.34,240,2961.53,-6.85,Cassete Air Conditioner-York
07/07/2020,14:09:50,07/07/2020 14:09:50,1594130990.00,0.90,11.41,12.31,240,2954.68,11.84,Cassete Air Conditioner-York
07/07/2020,14:09:51,07/07/2020 14:09:51,1594130991.00,0.91,11.45,12.36,240,2966.53,11.74,Cassete Air Conditioner-York
07/07/2020,14:09:52,07/07/2020 14:09:52,1594130992.00,0.90,11.51,12.41,240,2978.27,-7.41,Cassete Air Conditioner-York
07/07/2020,14:09:54,07/07/2020 14:09:54,1594130994.00,0.92,11.46,12.38,240,2970.86,-11.08,Cassete Air Conditioner-York
07/07/2020,14:09:55,07/07/2020 14:09:55,1594130995.00,0.90,11.43,12.33,240,2959.78,17.58,Cassete Air Conditioner-York
07/07/2020,14:09:56,07/07/2020 14:09:56,1594130996.00,0.91,11.50,12.41,240,2977.36,7.43,Cassete Air Conditioner-York
07/07/2020,14:09:58,07/07/2020 14:09:58,1594130998.00,0.91,11.52,12.44,240,2984.79,-3.47,Cassete Air Conditioner-York
07/07/2020,14:09:59,07/07/2020 14:09:59,1594130999.00,0.91,11.51,12.42,240,2981.32,-16.72,Cassete Air Conditioner-York
07/07/2020,14:10:00,07/07/2020 14:10:00,1594131000.00,0.91,11.44,12.35,240,2964.60,-12.57,Cassete Air Conditioner-York
